1yth,17.10,15.20,11.70,6.9,6.6
2aqq,14.20,13.50,12.10,17.5,20.7
3g1g,9.90,9.90,9.30,7.3,6.3
2jdk,13.10,12.80,13.90,22.1,22.8
1w7i,14.20,14.10,11.80,22.6,27.7
3p9r,11.60,11.50,10.30,105.2,157.7
1h4c,18.90,15.60,11.30,7.2,8.6
4jdd,11.10,8.10,8.60,10.9,11.1
1vuy,0.30,0.30,0.10,283.6,443.6
2c30,11.20,11.00,10.40,13.0,14.9
4def,15.80,10.90,10.10,16.6,16.0
3nu7,10.50,10.40,9.00,23.2,32.8
1bam,16.20,14.70,11.20,7.5,8.5
2wan,11.90,11.40,9.90,46.4,42.7
3pf6,10.10,8.80,8.90,11.3,12.4
2qzv,15.50,15.50,12.20,17.4,18.3
1uca,7.70,7.70,7.10,7.3,8.1
1xpl,13.70,13.60,12.90,53.2,68.2
3eua,10.30,9.90,10.60,94.6,135.8
2x3k,16.90,16.70,14.00,33.9,44.7
3c3t,12.10,11.60,11.20,11.9,16.0
4guc,12.80,9.30,13.60,11.5,11.7
3h7i,9.80,8.80,7.60,10.3,14.8
3uf6,12.30,11.50,11.40,23.2,25.4
1yic,21.30,21.30,9.60,64.6,100.3
3czm,12.70,12.20,10.40,19.6,29.2
1lzc,19.30,17.90,14.50,6.4,6.2
1a1i,9.70,7.20,9.50,7.3,7.0
3i96,9.70,8.60,8.10,14.4,14.8
4itj,12.30,11.30,11.90,23.1,27.5
2j72,19.40,15.80,15.20,11.1,10.8
4k7f,8.70,8.30,14.90,28.5,39.2
4ir5,12.90,10.80,10.70,7.7,7.3
2fcy,5.70,4.00,12.00,5.8,5.0
1clk,18.00,17.40,15.20,12.0,16.8
1mbq,16.30,13.30,9.60,8.1,8.7
2ict,16.50,10.80,6.10,4.9,4.0
3ux8,10.20,9.30,10.90,16.0,23.3
4fxi,8.40,7.80,9.30,10.0,13.6
4bsn,13.00,12.70,11.90,18.1,23.0
3vf3,11.70,11.10,10.70,15.6,18.6
1luf,17.70,17.00,14.20,9.4,12.1
3kog,10.20,9.20,12.80,12.9,10.3
1gve,13.60,13.50,11.90,24.6,31.6
1c84,23.30,22.70,17.00,10.1,14.2
3qxy,14.60,13.70,11.50,30.9,39.1
3mn7,7.80,7.60,7.20,12.3,13.9
3c1l,12.00,11.90,11.30,62.2,94.7
2pms,9.70,9.00,6.60,21.9,31.4
3r0l,9.70,7.20,10.90,10.5,9.8
2pwe,15.30,15.20,14.10,43.0,59.1
2c1z,8.30,7.70,8.70,18.2,19.9
4emq,11.00,10.20,12.40,47.9,60.9
3wd2,11.30,11.00,12.80,20.0,22.0
3zkn,11.80,11.40,10.10,54.6,70.2
1npv,17.30,15.50,12.80,7.8,7.3
1ee0,12.10,11.60,11.40,28.0,37.4
2wao,10.30,9.60,9.40,16.6,17.6
2gg0,13.10,9.10,11.50,14.1,13.5
4jtf,9.10,8.70,9.40,42.4,43.8
4frr,13.00,12.20,11.50,77.1,87.4
2h1d,14.80,14.30,12.10,8.9,10.3
2w8d,13.10,13.00,12.30,23.0,33.8
1s31,15.20,15.00,14.10,9.6,9.9
2yk7,13.10,10.80,11.60,10.9,13.0
1i7h,13.90,13.90,9.40,9.8,13.4
2fcz,7.60,7.00,15.20,9.5,10.4
4hxo,10.10,9.20,10.50,6.1,5.7
3q4j,10.30,9.60,9.40,55.4,85.2
4kos,9.50,9.20,10.30,9.0,9.1
3dxo,11.30,9.90,10.10,9.9,9.5
3btg,11.10,10.10,8.40,11.2,10.9
2zgv,15.50,13.40,14.10,12.6,17.3
4jhk,16.90,14.80,13.50,11.0,9.8
3izp,15.20,15.20,12.70,18.7,30.7
4e8c,16.40,16.20,15.10,39.2,58.4
3giv,10.20,9.70,10.30,21.5,33.0
3l1j,18.10,17.20,13.30,9.6,12.4
2ce1,15.20,11.70,9.40,6.4,4.8
3u2i,8.70,7.80,8.60,7.9,7.7
3pz3,10.40,10.00,9.80,25.5,29.2
4fwb,13.30,12.00,10.60,16.2,15.2
3sjf,16.40,14.50,11.00,37.0,39.2
4j1e,10.90,10.30,8.90,18.3,17.4
1h73,12.50,11.70,10.60,13.2,14.1
1hml,9.70,9.20,6.70,5.7,4.8
2orz,11.30,10.60,12.70,13.5,13.8
2oln,10.40,10.10,12.10,19.1,19.4
1szw,11.30,11.20,11.70,19.2,27.5
2nmu,13.60,10.80,9.70,6.2,5.1
2gw4,16.20,15.00,9.50,13.7,21.0
3sbx,14.40,14.00,12.30,36.6,54.0
1sci,12.60,12.30,11.20,12.1,13.1
1gqj,11.30,11.20,9.00,53.0,74.8
2x3j,11.10,10.60,9.20,43.0,55.3
3g3c,11.10,10.80,10.20,15.0,20.3
3bg6,11.50,11.40,8.80,117.0,223.9
3smd,13.00,10.40,11.00,6.4,5.3
2fy7,12.30,11.60,10.20,9.9,13.4
1fql,16.40,13.50,10.50,8.9,10.0
1beo,15.30,14.00,8.40,4.8,4.1
2hyo,10.30,10.10,8.70,7.8,7.6
4bq5,13.70,13.60,14.60,56.2,69.7
2fu6,9.00,8.80,10.10,20.6,24.4
1eas,11.40,10.30,9.30,9.7,9.5
4gt8,10.90,10.10,11.10,7.7,6.2
3m59,7.70,7.50,8.70,11.4,11.1
3vu2,8.30,8.20,8.80,50.2,63.9
4as8,14.20,12.10,12.10,14.0,12.9
2oh5,23.20,12.40,12.30,12.5,12.8
3mdv,16.10,15.10,13.10,23.6,35.3
2ydo,10.00,9.60,8.60,10.2,11.8
402d,25.60,22.00,23.30,3.2,1.6
2gzs,14.50,14.00,12.40,9.1,11.8
3i4u,8.20,7.70,7.80,12.1,11.2
3cgi,13.10,10.80,9.40,18.2,18.5
439d,10.40,8.70,11.60,3.5,1.8
2ak4,8.20,7.60,7.20,83.5,110.9
3uxy,10.30,10.10,9.00,26.6,40.8
1pj5,8.80,8.50,8.20,30.5,44.0
2b5o,13.70,13.00,13.30,16.9,23.7
4gxv,9.30,8.70,8.10,34.1,38.3
1vlv,11.10,10.50,9.80,11.1,12.8
3hdz,12.50,11.10,12.70,14.6,17.6
2hgv,11.00,9.90,14.00,8.6,7.3
1w8h,18.40,18.20,12.60,19.4,21.5
4eop,10.80,10.50,10.70,39.0,52.3
3ean,13.50,13.10,9.40,70.3,106.9
2flw,9.20,7.90,9.50,8.0,6.4
1d7i,22.50,19.60,13.70,7.8,8.0
1e4a,16.80,15.00,10.20,9.8,8.2
3pvr,8.60,8.40,8.50,22.9,38.5
1edg,10.20,9.80,8.40,11.5,16.2
2fn1,11.10,10.90,10.40,22.2,34.9
1g4s,13.70,12.90,11.90,17.9,20.3
3nly,13.50,12.80,10.20,32.0,36.2
4jfz,10.10,10.00,11.40,20.8,21.7
4e5e,8.80,8.50,9.40,21.0,32.9
1bx1,12.60,11.00,9.40,10.5,13.1
3f1s,9.50,8.30,8.00,17.7,23.9
1zm8,16.30,15.20,11.60,12.1,10.4
3ito,12.50,12.10,11.30,43.5,87.7
4hga,15.90,15.10,9.90,11.9,15.2
2qf1,9.00,8.80,8.40,32.1,29.3
4j7m,14.40,13.40,14.60,16.3,18.1
4h2p,8.00,7.90,8.90,57.3,76.8
3mu8,16.00,14.60,16.40,15.6,13.5
3mhl,13.90,12.30,12.40,11.5,11.4
1r67,31.80,24.70,13.70,7.7,6.7
2jeo,12.30,11.20,9.60,7.7,7.7
3rkc,13.20,11.80,11.30,9.9,14.1
4ez9,9.40,9.10,10.50,47.1,60.8
4atl,15.40,14.90,12.90,26.0,42.9
2el3,14.40,13.10,11.20,19.6,23.5
1ajb,13.10,13.00,9.90,22.3,35.2
2x0p,10.10,9.40,10.10,22.8,25.9
2r51,11.30,9.70,9.40,10.3,11.9
2onf,13.20,12.60,11.60,13.7,15.0
4eqo,10.20,9.30,6.40,7.6,6.2
3cka,15.50,14.40,13.80,24.1,27.7
1fh0,13.20,12.20,11.10,13.1,20.6
3emx,17.90,15.40,11.50,9.9,9.4
3ogv,16.00,15.20,9.40,37.4,50.1
3nym,16.00,15.00,10.20,10.0,12.1
1oya,13.00,12.10,9.40,12.5,16.9
1v1h,9.90,9.90,9.40,22.3,24.4
3cso,10.80,10.50,9.10,33.8,47.3
3sgj,23.20,21.70,9.70,18.5,24.1
2j6j,16.20,15.50,11.30,12.3,13.5
4gh3,15.30,14.90,13.30,13.6,15.3
3exw,12.50,11.00,12.10,20.1,26.9
4m40,15.80,15.80,9.40,37.5,52.7
3uet,12.50,12.30,10.30,29.8,41.6
2y57,10.20,10.00,10.20,27.5,39.5
2vo5,11.40,11.10,11.80,60.4,77.7
2hj1,19.40,14.40,11.50,8.3,6.3
1v5z,12.60,12.60,10.20,13.4,18.4
1isu,17.90,16.80,8.50,5.5,4.9
4eo4,10.40,10.20,13.60,59.2,66.8
2c91,12.20,12.00,12.90,103.3,162.7
2tnf,13.30,12.30,9.40,13.1,18.8
3zyf,10.00,9.10,9.60,14.5,20.7
4gkq,12.80,12.80,10.70,11.9,13.2
1fkd,15.70,14.60,6.70,6.0,4.3
4mqh,18.10,16.80,13.00,9.7,11.3
4kwc,13.60,12.00,14.60,9.0,11.9
2qgy,9.50,9.00,9.20,28.6,36.4
3r2p,20.70,15.00,14.90,7.2,6.5
2he0,16.70,15.00,15.30,15.8,19.3
1zhy,14.90,14.20,11.50,14.7,20.6
3sqz,11.70,11.30,6.60,20.1,19.7
2y1c,9.90,9.10,8.80,23.5,32.2
1up4,14.30,14.10,11.10,88.3,123.1
1rbz,12.90,11.20,11.90,12.4,16.7
2wnr,11.00,10.80,9.30,38.9,52.5
2itl,11.50,9.90,9.30,11.7,14.7
2dok,10.10,9.70,10.30,10.8,15.0
2qp8,12.30,11.90,10.30,21.6,37.9
3r4b,8.20,7.10,11.60,9.7,9.4
1trk,12.30,12.00,8.80,37.7,62.9
1ayn,11.70,11.70,9.60,20.8,31.7
2a9a,9.40,8.30,9.60,20.3,32.6
2ohq,17.00,15.10,21.00,16.5,15.8
2hk6,7.20,6.20,7.10,14.0,15.4
2xjb,10.30,9.00,10.80,19.9,21.2
4ehx,14.50,14.30,11.90,14.6,14.1
4i19,12.40,12.10,9.60,16.5,17.6
1xm4,10.80,10.50,7.50,18.6,26.9
2iyr,13.90,11.60,13.10,13.7,14.3
3k27,13.30,11.90,12.80,15.8,18.5
2ezg,7.10,7.10,6.40,52.9,50.0
4hl2,11.40,9.60,9.90,21.9,26.2
3qnj,17.50,16.40,13.10,16.8,16.3
6atj,12.10,12.00,12.90,14.3,17.7
3rbd,9.80,9.40,9.50,21.8,30.5
2xi4,14.50,14.20,13.40,56.9,51.8
3afn,5.70,5.10,8.40,36.9,54.6
1rjc,11.60,10.60,10.00,9.2,10.8
4esb,10.90,10.90,11.60,5.5,3.7
1j1n,13.20,12.90,10.90,29.2,49.1
3rde,13.70,13.50,9.10,109.7,104.2
3grl,14.50,12.50,11.70,17.4,27.5
4h84,10.10,8.20,12.10,17.8,15.3
4ijb,12.60,11.20,10.70,11.7,11.2
2d6m,8.80,7.90,11.30,10.9,16.3
3rlr,13.20,12.30,11.80,18.2,20.2
1d1j,12.50,11.70,11.20,15.6,23.7
1dob,15.80,14.70,8.60,13.1,16.4
2lge,1.90,1.90,1.60,61.4,76.0
3hcg,13.90,13.10,15.00,23.1,31.4
2r9u,15.10,13.00,13.20,26.1,27.6
2ypn,11.80,10.90,8.40,9.6,11.6
3e9g,14.90,13.80,11.70,7.9,8.5
3he7,11.20,11.00,9.20,21.8,27.5
4knw,11.60,11.50,10.40,17.3,23.1
4ih0,15.20,14.90,11.70,8.1,7.0
2zuu,10.80,10.60,11.40,71.2,135.3
1hyl,12.60,11.60,10.70,13.1,19.1
3pdo,12.50,11.70,12.50,14.5,17.2
2aid,17.90,9.00,11.10,7.8,7.7
3md3,12.20,10.10,8.50,8.4,6.4
2qsh,14.20,13.30,10.90,18.3,22.6
1eaa,19.20,17.30,9.80,8.7,7.3
1u13,15.90,14.80,12.10,13.6,19.7
4hs6,10.70,10.50,11.60,33.0,41.7
3pr6,6.60,6.20,6.60,8.4,6.5
2qiy,9.60,9.60,9.00,10.8,15.8
2zw1,12.70,11.60,10.20,4.0,2.4
2ozr,13.40,10.80,12.70,38.4,54.7
3hwp,14.70,13.10,9.10,20.0,26.6
1fn9,9.60,8.70,6.90,19.9,35.0
4dxu,16.10,15.90,10.20,11.4,17.5
3ue0,6.30,6.00,6.70,32.1,48.1
3f0u,8.50,6.40,10.60,7.1,7.6
5ptp,15.00,11.80,11.90,10.3,9.5
1h2k,15.40,13.80,12.00,11.7,16.1
3sy3,11.60,10.60,10.50,26.2,27.2
2o4q,12.40,12.20,12.40,44.0,64.5
3qow,10.10,9.50,8.60,13.8,13.3
4g7f,16.60,16.30,11.70,11.7,15.7
2frf,11.40,10.30,8.80,8.6,8.0
2qht,9.70,8.60,8.80,8.2,10.1
4gfs,12.10,11.60,10.70,19.3,20.9
2dev,15.80,15.60,11.40,20.4,13.4
4bgx,13.00,12.00,8.40,18.3,19.5
3a1e,7.80,7.60,11.30,15.6,22.9
3a9f,14.50,14.20,11.60,10.3,9.0
3thd,14.60,14.50,11.90,88.1,124.9
4c6z,12.60,12.40,11.70,44.3,41.9
3pwu,14.70,14.30,11.70,12.7,17.5
2gxu,12.80,12.60,11.20,12.0,10.3
4avk,12.70,10.90,10.20,13.4,12.9
1vpl,12.20,9.90,9.80,11.5,10.7
2wo2,12.00,11.60,9.10,10.6,11.2
3ndj,15.80,14.80,12.10,17.0,21.1
2rdt,12.30,11.20,11.90,14.8,16.2
4djb,12.30,11.00,10.10,8.9,9.6
4b92,14.80,14.70,12.40,24.4,36.3
2fap,29.70,10.90,9.80,10.0,8.5
3b7l,8.20,7.70,7.30,15.1,16.5
304d,17.00,14.20,16.20,2.8,0.7
4fkz,8.30,7.70,9.30,22.1,40.0
3n0z,10.80,10.40,11.90,11.2,15.3
2weo,10.50,8.80,7.80,9.1,12.2
1nn2,29.10,27.10,18.00,13.3,15.1
1o9v,11.90,10.70,9.10,6.3,6.8
4g1w,12.30,11.70,8.90,10.7,12.1
3ajy,14.20,12.40,13.40,9.6,12.1
1gz1,16.80,15.90,11.20,17.6,17.4
3f9y,14.00,13.00,11.50,14.2,15.1
4avl,12.90,12.40,11.80,23.7,33.4
4hjf,11.50,9.90,10.70,12.1,12.4
4fqx,13.70,13.60,12.30,20.2,26.8
2pvr,10.70,9.30,8.40,15.0,16.6
1avn,15.50,14.30,12.10,9.0,10.0
2yds,19.30,17.60,10.00,16.2,24.2
3n8l,9.30,8.10,10.30,9.6,13.5
3hal,16.40,15.30,11.30,9.2,11.8
3mwk,14.50,14.00,13.20,16.7,19.3
4h54,17.30,16.70,13.70,18.3,21.7
1iu1,13.70,12.40,9.40,8.5,9.6
1o1o,17.90,17.20,14.20,21.6,25.7
2z49,10.50,10.30,12.50,24.5,40.5
3efw,6.80,6.60,7.50,14.0,17.5
3cq6,11.40,11.20,10.10,27.4,48.6
4f6r,11.40,10.80,10.80,28.2,42.9
1vue,3.30,3.30,2.10,286.6,424.4
1w2t,8.90,7.90,8.40,69.0,114.5
2q9t,11.60,11.30,10.20,20.4,22.5
1wy1,10.30,9.70,9.40,12.9,21.0
3iej,11.40,10.60,11.00,13.1,19.3
2etj,12.80,10.00,12.20,10.2,9.6
3ufw,12.40,11.90,9.90,31.3,36.1
3v6f,9.70,9.20,8.40,41.6,59.8
4err,9.30,9.00,8.50,9.2,9.7
2xu7,13.00,12.80,10.00,20.2,29.8
1l1y,13.50,13.50,11.80,94.0,180.2
3gbl,12.70,10.40,14.90,5.5,4.7
3gyj,17.90,17.20,11.20,26.2,31.7
1chd,11.70,10.80,7.10,7.5,7.9
4iva,8.60,7.60,7.70,16.7,14.3
1k95,13.10,12.40,11.80,6.8,7.2
3sfx,7.50,7.50,10.10,27.3,40.7
3rpp,9.40,8.90,6.90,18.7,31.0
3v0s,15.30,14.10,12.70,9.7,13.5
1cxi,15.10,14.80,10.70,20.3,31.9
3qri,11.30,10.50,13.30,24.6,24.5
1c7c,13.80,13.20,11.70,16.8,24.9
3qaq,10.80,10.60,8.70,23.2,27.6
3bx4,16.30,15.00,12.40,16.3,23.5
2r18,16.00,7.80,9.00,5.8,4.9
3vis,14.90,13.20,13.10,15.7,25.7
3c5s,9.60,9.10,10.30,22.2,33.1
3ern,11.60,11.00,10.00,31.4,39.0
1yyg,16.30,14.60,12.60,17.7,18.3
1an8,21.20,20.40,13.50,7.7,9.1
3pvc,14.10,13.60,12.00,17.7,25.4
2wuk,24.60,19.90,19.30,10.9,11.6
4jv1,7.80,6.90,8.80,12.8,15.9
2e6o,6.80,6.80,1.40,46.2,50.2
2w3y,11.00,10.30,8.80,15.9,22.4
2in3,10.80,9.30,8.90,10.3,9.4
2p3t,12.40,11.70,10.20,12.3,12.3
1n8o,31.90,11.00,10.10,10.8,13.5
3kfi,13.60,12.60,9.90,8.5,7.8
2ycr,9.20,8.80,9.30,12.8,11.4
4awo,9.40,8.70,7.90,12.7,18.7
1b5o,11.60,11.50,8.80,21.2,29.5
3ryp,13.10,12.20,9.30,17.0,17.2
2kh0,4.50,4.50,3.70,15.5,25.4
3pzk,18.20,17.30,13.80,24.2,29.2
4htl,9.70,8.70,9.10,13.4,14.4
3dqp,8.50,6.70,7.00,8.8,12.1
2ffc,13.90,12.80,12.40,14.3,16.3
1cjx,14.70,14.00,10.20,50.0,55.3
3hg6,17.70,14.80,16.10,5.5,4.5
3qxf,13.10,12.00,13.20,45.5,70.9
1gvc,13.20,13.20,12.50,8.0,6.4
3vc1,12.80,12.50,9.30,113.4,168.1
2gde,13.00,12.10,12.40,10.8,11.9
3zfq,16.40,11.40,8.70,7.8,5.3
3hq9,10.60,10.00,7.30,24.5,30.9
1a58,20.40,17.30,17.20,7.5,7.3
2ejk,16.70,15.80,12.40,16.4,22.4
1sjw,14.00,11.20,13.80,7.8,6.5
3sdr,14.00,13.90,11.20,30.0,37.9
3t4v,12.50,10.10,8.90,9.5,9.3
3nba,17.40,15.80,12.60,21.9,24.1
3ewp,20.20,11.60,11.70,10.7,15.5
3c8i,14.80,13.30,12.10,8.7,10.5
3coy,10.80,10.30,10.80,18.7,23.7
3gzb,10.50,10.10,10.10,52.0,65.8
3jtr,12.90,12.50,10.40,18.7,29.1
1p2o,13.50,13.50,13.00,20.6,23.0
4il7,13.30,12.70,10.20,5.7,4.3
3vax,10.60,10.20,10.60,18.7,28.2
2fx2,16.00,14.70,11.90,6.5,5.9
3dpy,12.30,12.10,8.40,20.9,30.6
3i3d,16.20,15.90,13.40,135.3,207.9
3pf3,12.40,8.90,8.00,14.4,10.3
2vt0,15.20,15.00,10.90,26.7,44.2
4jk6,16.40,15.50,17.60,11.6,11.2
1it6,11.70,10.80,9.80,16.6,23.3
3vzr,10.70,9.80,8.60,13.5,16.8
3bu0,7.90,7.40,9.30,9.4,10.0
3i0n,11.40,11.10,9.30,18.9,23.7
3dtp,27.00,27.00,29.00,63.7,111.3
2zdp,11.30,10.50,8.90,8.6,11.4
2xym,14.90,14.40,13.20,22.2,27.5
3jt9,11.20,10.90,9.00,31.4,37.4
2vl7,11.00,10.20,9.40,13.9,17.9
1l9s,15.30,13.70,11.70,27.3,48.9
1o0t,15.10,13.90,13.20,13.8,17.0
4hom,17.10,16.70,11.60,26.0,48.6
3lf6,10.60,10.40,14.30,13.1,14.5
2q7g,10.10,9.20,10.40,12.0,13.7
2gg9,10.70,9.50,9.40,14.3,14.5
3ij4,13.90,10.40,8.80,18.7,13.2
2c0r,16.70,15.00,12.70,27.5,38.2
2fiq,11.50,11.20,11.00,61.8,72.3
2c2j,13.20,12.10,10.80,6.7,7.9
2lzt,25.10,21.10,13.60,5.8,5.8
1t40,15.50,13.40,10.10,10.5,15.7
1bao,11.70,11.50,11.30,10.3,13.8
1efq,21.60,18.80,18.10,5.3,4.2
3e15,10.60,9.40,9.30,64.3,55.8
3cc8,11.80,9.60,8.30,12.5,9.7
3h6n,12.60,11.30,9.40,5.0,3.2
3uge,12.40,10.10,11.70,15.6,22.3
138l,19.00,16.80,13.30,7.0,7.5
4haa,15.50,13.90,11.80,12.9,19.5
1u7t,15.90,15.90,13.10,25.3,41.9
3t2x,10.00,9.60,8.60,18.7,23.1
1gm0,2.90,2.90,0.90,76.0,107.5
2vzn,14.70,12.70,10.30,11.9,14.7
2eey,16.80,10.20,10.70,6.8,6.2
3sws,12.60,12.40,10.00,74.4,91.9
1rce,13.00,11.90,10.90,8.9,6.7
1wd4,16.80,16.10,12.40,13.0,22.3
3hcq,6.80,6.80,6.40,14.1,10.0
3ipa,12.10,11.70,10.20,14.4,16.7
2vxh,16.40,15.50,11.20,65.7,62.3
4afa,14.10,11.50,10.50,11.6,10.8
3vtr,12.10,11.60,12.80,17.0,26.4
3t19,8.70,8.70,8.10,25.1,37.1
3nm7,16.40,10.40,8.60,11.9,12.5
160l,18.40,15.60,11.10,7.1,7.4
3e5z,11.10,10.70,9.60,16.3,24.1
3dgy,10.90,9.60,11.80,11.4,12.6
2wv6,11.80,11.00,12.60,34.8,40.7
2h4f,10.20,8.00,8.40,8.8,10.5
3ek7,14.10,13.70,11.70,16.1,16.6
3znu,10.00,9.10,11.10,34.3,48.6
2vbi,10.90,9.00,7.80,143.9,162.1
3o9e,9.50,8.60,8.00,9.5,9.1
3qjy,11.20,10.90,9.90,21.9,23.4
3obu,16.60,12.00,9.90,6.7,6.7
3put,11.60,11.30,9.60,12.1,13.4
3a56,13.70,12.80,11.70,23.5,30.8
3vpp,12.30,11.60,13.60,11.7,11.0
3vk1,15.90,15.00,12.60,11.1,8.7
4bhw,15.20,14.90,10.70,29.3,39.6
1zz5,12.50,12.10,11.80,5.3,5.0
1rrd,3.10,3.10,0.00,12.0,16.6
4i15,14.70,14.30,11.50,18.0,30.3
3nzh,10.30,10.00,9.80,16.8,17.2
1bid,16.00,13.50,9.40,9.7,10.5
1bu5,13.80,13.30,11.70,9.6,12.2
4ap8,17.50,17.10,10.60,17.6,18.9
4g4o,11.80,11.80,8.90,13.7,14.7
1kt6,12.40,12.10,14.60,7.3,7.5
3qkk,9.00,8.70,10.70,10.9,14.1
4lbp,8.60,7.30,10.90,6.3,3.9
2apg,12.80,12.20,11.90,15.9,27.6
2aev,14.40,13.10,12.30,14.5,16.0
3s7v,10.40,10.00,9.80,62.0,89.6
1mu7,15.30,14.80,12.00,23.7,37.3
2yva,15.90,14.10,14.00,12.5,18.0
2v1q,17.10,12.50,13.20,8.8,5.9
3p0p,7.90,7.60,7.90,14.4,15.9
3tiu,13.40,11.50,13.50,13.2,14.6
2pgn,10.40,8.50,9.50,45.5,59.6
3ees,10.70,10.20,10.00,9.4,10.2
2oxc,9.90,9.80,8.00,18.0,21.4
4aza,13.50,12.30,11.60,13.4,19.1
4af7,10.50,10.40,7.70,16.5,20.3
1c4q,8.60,6.60,9.20,14.9,17.7
4gr9,14.40,13.40,10.60,19.3,20.8
4kua,7.30,6.30,7.50,9.0,8.6
2q80,15.00,14.80,10.90,49.8,69.2
2d0s,20.20,17.20,7.70,4.8,2.9
3lbn,15.50,14.80,10.70,9.1,8.2
1lyh,14.80,12.30,11.80,7.0,7.8
3mk1,12.30,11.40,9.10,24.2,27.0
2vz0,10.80,10.40,12.90,28.5,53.8
2raa,14.10,12.70,13.20,8.7,6.6
1ixb,16.30,15.70,10.80,20.4,24.1
1rwv,7.30,6.40,5.70,9.4,12.2
4eat,10.20,9.80,8.10,36.2,47.1
2c5k,19.20,15.70,15.10,6.7,5.8
1gdu,20.40,20.10,12.20,9.8,9.9
4j6j,6.90,6.30,8.80,18.0,21.2
3ryb,10.30,9.80,10.10,22.2,31.1
2had,17.00,15.30,10.30,10.7,13.7
3msj,12.50,11.80,12.30,41.5,55.0
1y62,17.00,15.00,12.10,10.2,11.5
4dj4,22.20,21.80,11.30,23.9,22.6
1q4j,15.90,13.90,12.60,13.2,17.6
3pvu,13.90,13.70,12.20,26.3,37.2
1cg2,12.70,12.70,11.30,34.6,55.8
3v92,11.10,10.80,11.70,49.7,52.2
1hey,21.00,17.50,13.70,5.7,3.9
3i1i,10.80,10.00,7.60,29.5,32.5
1mdx,16.00,14.20,10.40,15.1,17.9
3ahf,15.60,14.60,13.70,23.0,38.7
4gmf,12.40,11.60,9.70,33.5,55.9
3g26,12.40,8.00,7.00,5.6,3.6
3pew,14.40,13.60,12.10,18.3,21.8
2gop,11.30,10.90,10.00,24.4,25.3
3mus,22.40,21.10,13.20,7.2,7.6
2cnm,17.30,14.50,9.10,14.1,18.6
3jsg,12.80,12.10,8.80,14.7,16.1
2xu2,12.30,11.80,9.80,11.1,9.6
3tk4,11.00,9.50,7.40,12.3,12.4
2xlf,11.70,11.50,9.50,34.8,36.0
3dr3,12.40,10.20,10.20,17.0,15.5
3g01,13.30,13.00,9.60,11.3,13.0
2rey,47.50,7.50,7.70,6.1,3.2
3oma,12.10,11.90,8.20,43.8,72.8
1vpy,11.50,11.20,11.10,9.1,9.7
1kp4,15.70,15.70,12.60,5.7,5.5
1v4a,7.50,7.00,8.30,12.8,18.8
2ye4,12.80,11.90,15.30,7.8,8.4
4llr,11.90,11.80,8.80,50.7,80.2
1tf4,10.70,10.50,9.70,33.4,54.1
2uz3,11.70,11.10,10.00,22.1,31.2
3h97,12.10,11.70,10.60,23.1,28.8
2zsl,10.00,8.60,7.40,17.4,20.3
2bqg,10.90,10.00,8.40,6.2,5.5
2oe6,17.70,15.90,17.00,4.1,3.0
3tyc,14.90,13.80,9.90,20.5,20.5
1qwx,11.80,10.30,11.90,8.9,10.0
2tys,12.90,12.90,11.80,25.2,29.3
2o8p,10.00,9.20,10.60,11.2,11.2
2hqy,13.60,13.00,10.50,24.9,30.0
1ff3,13.40,12.40,11.40,16.6,28.3
1ajh,23.10,21.60,12.00,13.0,8.2
4i7d,9.40,8.50,8.10,13.9,14.6
1eb8,13.00,12.70,9.50,15.9,23.3
3w6m,11.10,11.00,10.10,30.0,55.7
2avj,3.50,3.00,12.10,7.2,6.2
2xzv,16.30,14.60,12.10,10.8,9.6
2ze4,13.20,13.00,10.80,14.2,20.1
3ook,9.00,8.80,9.50,14.7,19.9
2f70,12.20,11.80,10.70,13.5,14.9
3klq,13.10,11.80,10.10,12.1,10.7
4id6,14.40,12.30,10.90,7.5,5.2
2pci,13.60,12.60,11.90,16.4,24.7
1dvo,14.50,14.10,13.30,6.8,6.9
1uuw,14.50,13.30,12.20,18.9,28.7
1uae,14.80,13.30,9.80,12.5,20.7
1rx0,14.10,14.10,12.40,56.2,82.1
3l2x,9.30,9.30,7.30,8.7,8.2
1xn0,8.80,8.80,7.00,18.4,26.3
3tme,9.20,9.20,11.50,7.6,6.7
4b47,13.30,12.40,11.90,14.6,13.8
1b0n,16.10,13.60,8.00,7.3,6.3
1cmq,11.50,11.50,8.40,10.1,12.0
3jse,13.90,12.70,11.00,111.2,173.8
4fij,13.60,11.30,9.90,9.9,10.8
2hq2,9.60,9.10,9.50,11.4,16.4
1aid,9.40,8.80,9.00,7.6,7.4
3qfl,19.90,13.10,10.30,6.8,4.1
3kbu,18.20,17.50,10.40,23.4,30.4
3zcy,11.70,10.20,9.90,15.3,10.6
3zjg,13.90,13.80,8.70,24.7,26.5
2g64,13.10,11.10,10.30,9.4,7.2
1zyw,8.40,5.60,9.10,4.6,2.9
4exs,11.90,11.20,8.90,13.5,18.1
2i0q,10.70,10.40,8.40,31.2,30.1
4h0w,9.80,9.40,8.90,18.9,25.1
406d,18.40,13.90,10.10,9.6,11.2
3v57,8.40,7.60,9.80,26.8,36.7
4ecc,13.50,10.80,9.90,7.9,8.3
2v1w,12.60,8.70,8.70,8.4,6.6
3hzo,16.40,15.80,12.60,18.2,21.7
3pjy,12.70,10.10,9.20,13.0,13.7
